Month,country,role,event_batch,goldstein_mean,goldstein_median,event_count,goldstein_weighted
2019-09-01,BEL,actor1,direct_economic_action,7.4,7.4,1,7.4
2019-09-01,BEL,actor2,direct_economic_action,6.4,6.4,1,6.4
2019-09-01,DEU,actor1,direct_economic_action,6.542857142857144,6.4,7,45.800000000000004
2019-09-01,DEU,actor1,economic_policy_action,5.0,5.0,1,5.0
2019-09-01,DEU,actor1,economic_policy_signal,0.0,0.0,2,0.0
2019-09-01,DEU,actor2,direct_economic_action,6.844444444444445,6.4,9,61.60000000000001
2019-09-01,DEU,actor2,economic_threat_pressure,-5.8,-5.8,2,-11.6
2019-09-01,ESP,actor1,direct_economic_action,7.4,7.4,2,14.8
2019-09-01,ESP,actor2,economic_policy_action,5.0,5.0,1,5.0
2019-09-01,ESP,actor2,economic_policy_signal,5.2,5.2,3,15.600000000000001
2019-09-01,FRA,actor1,direct_economic_action,7.0,7.0,1,7.0
2019-09-01,FRA,actor1,economic_policy_signal,5.2,5.2,6,31.200000000000003
2019-09-01,FRA,actor2,direct_economic_action,6.566666666666667,6.4,6,39.400000000000006
2019-09-01,FRA,actor2,economic_policy_signal,1.04,0.0,5,5.2
2019-09-01,IRL,actor1,direct_economic_action,7.275,7.4,8,58.2
2019-09-01,IRL,actor1,economic_policy_signal,0.0,0.0,3,0.0
2019-09-01,IRL,actor2,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2019-09-01,ITA,actor1,direct_economic_action,7.4,7.4,2,14.8
2019-09-01,ITA,actor1,economic_policy_signal,0.0,0.0,2,0.0
2019-09-01,ITA,actor2,direct_economic_action,6.4,6.4,1,6.4
2019-09-01,NLD,actor1,direct_economic_action,6.4,6.4,1,6.4
2019-09-01,NLD,actor2,direct_economic_action,6.4,6.4,1,6.4
2019-09-01,PRT,actor2,economic_policy_signal,5.2,5.2,1,5.2
2019-10-01,BEL,actor1,economic_policy_signal,0.0,0.0,3,0.0
2019-10-01,BEL,actor2,economic_policy_signal,0.0,0.0,3,0.0
2019-10-01,DEU,actor1,direct_economic_action,7.15,7.4,4,28.6
2019-10-01,DEU,actor1,economic_policy_signal,1.1333333333333333,0.0,3,3.4
2019-10-01,DEU,actor2,direct_economic_action,6.566666666666667,6.4,12,78.80000000000001
2019-10-01,DEU,actor2,economic_policy_signal,2.7600000000000002,3.4,5,13.8
2019-10-01,ESP,actor1,direct_economic_action,6.4,6.4,1,6.4
2019-10-01,FIN,actor1,economic_policy_signal,0.0,0.0,1,0.0
2019-10-01,FRA,actor1,direct_economic_action,6.955555555555556,7.4,9,62.6
2019-10-01,FRA,actor1,economic_threat_pressure,-5.8,-5.8,3,-17.4
2019-10-01,FRA,actor2,direct_economic_action,7.015384615384615,7.4,13,91.2
2019-10-01,FRA,actor2,economic_policy_signal,0.0,0.0,2,0.0
2019-10-01,IRL,actor1,direct_economic_action,4.833333333333333,7.4,6,29.0
2019-10-01,IRL,actor1,economic_policy_signal,1.9428571428571428,3.4,7,13.6
2019-10-01,IRL,actor2,direct_economic_action,7.066666666666667,7.4,3,21.200000000000003
2019-10-01,IRL,actor2,economic_policy_signal,1.7,1.7,4,6.8
2019-10-01,ITA,actor1,direct_economic_action,2.266666666666667,7.4,3,6.800000000000001
2019-10-01,ITA,actor1,economic_policy_action,5.0,5.0,1,5.0
2019-10-01,ITA,actor2,direct_economic_action,6.4,6.4,2,12.8
2019-10-01,ITA,actor2,economic_policy_action,5.0,5.0,1,5.0
2019-10-01,NLD,actor1,direct_economic_action,6.4,6.4,2,12.8
2019-10-01,NLD,actor2,direct_economic_action,6.4,6.4,2,12.8
2019-10-01,NLD,actor2,economic_policy_signal,3.4,3.4,2,6.8
2019-10-01,PRT,actor2,economic_policy_signal,5.2,5.2,1,5.2
2019-11-01,BEL,actor1,direct_economic_action,-8.0,-8.0,2,-16.0
2019-11-01,DEU,actor1,direct_economic_action,3.5333333333333337,6.4,9,31.800000000000004
2019-11-01,DEU,actor1,economic_policy_signal,0.0,0.0,6,0.0
2019-11-01,DEU,actor2,direct_economic_action,7.15,7.4,4,28.6
2019-11-01,DEU,actor2,economic_policy_signal,0.0,0.0,1,0.0
2019-11-01,ESP,actor1,direct_economic_action,3.3000000000000003,6.9,4,13.200000000000001
2019-11-01,ESP,actor1,economic_policy_signal,0.0,0.0,1,0.0
2019-11-01,ESP,actor2,direct_economic_action,6.4,6.4,1,6.4
2019-11-01,ESP,actor2,economic_policy_action,5.0,5.0,1,5.0
2019-11-01,FRA,actor1,direct_economic_action,-8.0,-8.0,3,-24.0
2019-11-01,FRA,actor1,economic_policy_signal,5.2,5.2,1,5.2
2019-11-01,FRA,actor2,direct_economic_action,6.4,6.4,7,44.800000000000004
2019-11-01,FRA,actor2,economic_policy_signal,0.0,0.0,1,0.0
2019-11-01,IRL,actor1,economic_policy_signal,0.0,0.0,2,0.0
2019-11-01,ITA,actor1,direct_economic_action,6.525,6.4,8,52.2
2019-11-01,ITA,actor1,economic_policy_signal,0.0,0.0,4,0.0
2019-11-01,ITA,actor2,direct_economic_action,6.733333333333334,6.4,3,20.200000000000003
2019-11-01,ITA,actor2,economic_policy_signal,0.0,0.0,1,0.0
2019-11-01,NLD,actor1,direct_economic_action,6.4,6.4,1,6.4
2019-11-01,PRT,actor1,direct_economic_action,7.4,7.4,1,7.4
2019-11-01,PRT,actor2,economic_policy_action,5.0,5.0,1,5.0
2019-12-01,BEL,actor1,direct_economic_action,7.4,7.4,1,7.4
2019-12-01,BEL,actor1,economic_policy_signal,0.0,0.0,3,0.0
2019-12-01,DEU,actor1,direct_economic_action,7.025,7.4,8,56.2
2019-12-01,DEU,actor1,economic_policy_signal,0.6799999999999999,0.0,5,3.3999999999999995
2019-12-01,DEU,actor2,direct_economic_action,7.4,7.4,1,7.4
2019-12-01,ESP,actor1,economic_policy_signal,0.0,0.0,1,0.0
2019-12-01,ESP,actor2,direct_economic_action,6.9,6.9,2,13.8
2019-12-01,FRA,actor1,direct_economic_action,-0.2999999999999998,-0.2999999999999998,4,-1.1999999999999993
2019-12-01,FRA,actor1,economic_policy_signal,5.2,5.2,1,5.2
2019-12-01,FRA,actor1,economic_threat_pressure,-5.8,-5.8,1,-5.8
2019-12-01,FRA,actor2,direct_economic_action,7.4,7.4,1,7.4
2019-12-01,FRA,actor2,economic_policy_signal,0.0,0.0,5,0.0
2019-12-01,FRA,actor2,economic_threat_pressure,-5.8,-5.8,1,-5.8
2019-12-01,IRL,actor1,direct_economic_action,7.4,7.4,1,7.4
2019-12-01,IRL,actor1,economic_policy_signal,0.0,0.0,2,0.0
2019-12-01,IRL,actor2,direct_economic_action,7.4,7.4,2,14.8
2019-12-01,ITA,actor1,direct_economic_action,7.15,7.4,4,28.6
2019-12-01,ITA,actor1,economic_policy_signal,0.0,0.0,1,0.0
2019-12-01,ITA,actor2,direct_economic_action,6.4,6.4,1,6.4
2019-12-01,NLD,actor1,direct_economic_action,7.4,7.4,1,7.4
2019-12-01,NLD,actor1,economic_policy_signal,5.2,5.2,2,10.4
2019-12-01,NLD,actor2,economic_policy_signal,5.2,5.2,3,15.600000000000001
2020-01-01,AUT,actor2,direct_economic_action,6.400000000000001,6.4,3,19.200000000000003
2020-01-01,BEL,actor1,direct_economic_action,7.4,7.4,2,14.8
2020-01-01,BEL,actor2,direct_economic_action,6.4,6.4,1,6.4
2020-01-01,DEU,actor1,direct_economic_action,7.2,7.4,10,72.0
2020-01-01,DEU,actor1,economic_policy_signal,0.8666666666666667,0.0,6,5.2
2020-01-01,DEU,actor2,direct_economic_action,6.9,6.9,2,13.8
2020-01-01,DEU,actor2,economic_policy_action,5.0,5.0,2,10.0
2020-01-01,DEU,actor2,economic_policy_signal,0.0,0.0,2,0.0
2020-01-01,ESP,actor1,direct_economic_action,7.4,7.4,2,14.8
2020-01-01,ESP,actor2,direct_economic_action,6.4,6.4,1,6.4
2020-01-01,FIN,actor1,direct_economic_action,7.4,7.4,1,7.4
2020-01-01,FRA,actor1,direct_economic_action,7.066666666666667,7.4,3,21.200000000000003
2020-01-01,FRA,actor1,economic_policy_action,5.0,5.0,1,5.0
2020-01-01,FRA,actor1,economic_policy_signal,0.0,0.0,1,0.0
2020-01-01,FRA,actor2,direct_economic_action,6.900000000000001,6.9,6,41.400000000000006
2020-01-01,IRL,actor1,direct_economic_action,-8.0,-8.0,4,-32.0
2020-01-01,IRL,actor2,direct_economic_action,-3.1999999999999997,-8.0,3,-9.6
2020-01-01,ITA,actor1,direct_economic_action,7.4,7.4,1,7.4
2020-01-01,LUX,actor1,direct_economic_action,7.4,7.4,2,14.8
2020-01-01,NLD,actor1,direct_economic_action,6.4,6.4,1,6.4
2020-01-01,NLD,actor2,direct_economic_action,6.4,6.4,1,6.4
2020-01-01,NLD,actor2,economic_policy_signal,5.2,5.2,1,5.2
2020-02-01,AUT,actor1,direct_economic_action,6.4,6.4,1,6.4
2020-02-01,AUT,actor1,economic_policy_signal,0.0,0.0,2,0.0
2020-02-01,AUT,actor2,economic_policy_signal,0.0,0.0,1,0.0
2020-02-01,BEL,actor1,economic_policy_signal,5.2,5.2,1,5.2
2020-02-01,BEL,actor2,direct_economic_action,6.4,6.4,1,6.4
2020-02-01,DEU,actor1,direct_economic_action,7.400000000000001,7.4,6,44.400000000000006
2020-02-01,DEU,actor1,economic_policy_signal,3.7142857142857144,5.2,7,26.0
2020-02-01,DEU,actor2,direct_economic_action,6.4,6.4,1,6.4
2020-02-01,DEU,actor2,economic_policy_signal,0.0,0.0,5,0.0
2020-02-01,ESP,actor1,economic_policy_action,5.0,5.0,6,30.0
2020-02-01,ESP,actor1,economic_policy_signal,0.0,0.0,2,0.0
2020-02-01,ESP,actor2,economic_policy_signal,0.0,0.0,1,0.0
2020-02-01,FIN,actor1,economic_policy_action,5.0,5.0,1,5.0
2020-02-01,FRA,actor1,direct_economic_action,6.733333333333334,6.4,3,20.200000000000003
2020-02-01,FRA,actor2,direct_economic_action,6.9,6.9,2,13.8
2020-02-01,IRL,actor1,economic_policy_signal,5.2,5.2,1,5.2
2020-02-01,IRL,actor2,economic_policy_signal,0.0,0.0,6,0.0
2020-02-01,ITA,actor1,direct_economic_action,7.4,7.4,5,37.0
2020-02-01,ITA,actor1,economic_policy_action,5.0,5.0,1,5.0
2020-02-01,ITA,actor1,economic_policy_signal,0.6799999999999999,0.0,5,3.3999999999999995
2020-02-01,ITA,actor2,direct_economic_action,6.733333333333334,6.4,3,20.200000000000003
2020-02-01,NLD,actor1,direct_economic_action,7.4,7.4,1,7.4
2020-02-01,NLD,actor1,economic_policy_signal,0.0,0.0,2,0.0
2020-02-01,NLD,actor2,direct_economic_action,6.65,6.4,4,26.6
2020-02-01,PRT,actor2,economic_policy_action,5.0,5.0,5,25.0
2020-03-01,AUT,actor1,direct_economic_action,7.4,7.4,1,7.4
2020-03-01,BEL,actor1,economic_policy_signal,0.0,0.0,1,0.0
2020-03-01,BEL,actor2,economic_policy_signal,5.2,5.2,2,10.4
2020-03-01,DEU,actor1,direct_economic_action,6.4,6.4,2,12.8
2020-03-01,DEU,actor1,economic_policy_action,5.0,5.0,1,5.0
2020-03-01,DEU,actor1,economic_policy_signal,0.0,0.0,3,0.0
2020-03-01,DEU,actor2,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2020-03-01,DEU,actor2,economic_policy_signal,0.0,0.0,4,0.0
2020-03-01,ESP,actor1,direct_economic_action,7.4,7.4,2,14.8
2020-03-01,ESP,actor1,economic_policy_signal,1.7,1.7,2,3.4
2020-03-01,FRA,actor1,direct_economic_action,3.3000000000000003,6.9,4,13.200000000000001
2020-03-01,FRA,actor2,direct_economic_action,7.4,7.4,1,7.4
2020-03-01,FRA,actor2,economic_policy_signal,0.0,0.0,3,0.0
2020-03-01,IRL,actor1,direct_economic_action,6.4,6.4,2,12.8
2020-03-01,IRL,actor1,economic_policy_signal,0.0,0.0,1,0.0
2020-03-01,IRL,actor2,direct_economic_action,6.733333333333334,6.4,3,20.200000000000003
2020-03-01,IRL,actor2,economic_policy_signal,0.0,0.0,1,0.0
2020-03-01,ITA,actor1,direct_economic_action,6.971428571428572,7.4,7,48.800000000000004
2020-03-01,ITA,actor1,economic_policy_signal,2.6,2.6,6,15.600000000000001
2020-03-01,NLD,actor1,direct_economic_action,6.4,6.4,1,6.4
2020-03-01,NLD,actor1,economic_policy_signal,0.0,0.0,2,0.0
2020-03-01,NLD,actor2,direct_economic_action,6.9,6.9,2,13.8
2020-03-01,NLD,actor2,economic_policy_signal,0.0,0.0,1,0.0
2020-04-01,BEL,actor1,economic_policy_action,5.0,5.0,1,5.0
2020-04-01,BEL,actor1,economic_policy_signal,0.0,0.0,1,0.0
2020-04-01,DEU,actor1,direct_economic_action,7.2,7.4,5,36.0
2020-04-01,DEU,actor1,economic_policy_signal,0.0,0.0,1,0.0
2020-04-01,DEU,actor2,direct_economic_action,6.4,6.4,4,25.6
2020-04-01,DEU,actor2,economic_policy_signal,0.0,0.0,1,0.0
2020-04-01,ESP,actor1,direct_economic_action,7.036363636363637,7.4,11,77.4
2020-04-01,ESP,actor1,economic_policy_action,5.0,5.0,1,5.0
2020-04-01,ESP,actor2,direct_economic_action,6.733333333333334,6.4,6,40.400000000000006
2020-04-01,FRA,actor1,direct_economic_action,7.400000000000001,7.4,6,44.400000000000006
2020-04-01,FRA,actor1,economic_policy_signal,0.0,0.0,3,0.0
2020-04-01,FRA,actor2,direct_economic_action,7.4,7.4,2,14.8
2020-04-01,FRA,actor2,economic_policy_signal,0.425,0.0,8,3.4
2020-04-01,IRL,actor1,direct_economic_action,7.4,7.4,1,7.4
2020-04-01,IRL,actor1,economic_policy_signal,0.0,0.0,1,0.0
2020-04-01,IRL,actor2,direct_economic_action,7.4,7.4,2,14.8
2020-04-01,IRL,actor2,economic_policy_signal,0.0,0.0,1,0.0
2020-04-01,ITA,actor1,direct_economic_action,6.828571428571429,6.4,7,47.800000000000004
2020-04-01,ITA,actor1,economic_policy_action,5.0,5.0,1,5.0
2020-04-01,ITA,actor2,direct_economic_action,6.6,6.4,5,33.0
2020-04-01,ITA,actor2,economic_policy_action,5.0,5.0,1,5.0
2020-04-01,NLD,actor1,economic_policy_action,5.0,5.0,1,5.0
2020-04-01,NLD,actor1,economic_policy_signal,0.0,0.0,2,0.0
2020-04-01,NLD,actor2,economic_policy_signal,0.0,0.0,1,0.0
2020-04-01,PRT,actor1,direct_economic_action,6.4,6.4,2,12.8
2020-04-01,PRT,actor2,direct_economic_action,6.4,6.4,2,12.8
2020-05-01,BEL,actor1,direct_economic_action,7.4,7.4,2,14.8
2020-05-01,DEU,actor1,direct_economic_action,7.233333333333334,7.4,6,43.400000000000006
2020-05-01,DEU,actor1,economic_policy_signal,2.488888888888889,3.4,9,22.4
2020-05-01,DEU,actor2,direct_economic_action,4.12,7.4,5,20.6
2020-05-01,DEU,actor2,economic_policy_signal,1.7333333333333334,0.0,3,5.2
2020-05-01,ESP,actor1,direct_economic_action,7.4,7.4,1,7.4
2020-05-01,ESP,actor1,economic_policy_signal,2.8666666666666667,3.4,3,8.6
2020-05-01,ESP,actor2,direct_economic_action,7.4,7.4,2,14.8
2020-05-01,ESP,actor2,economic_policy_action,5.0,5.0,1,5.0
2020-05-01,ESP,actor2,economic_policy_signal,1.7333333333333334,0.0,3,5.2
2020-05-01,FIN,actor1,direct_economic_action,7.4,7.4,1,7.4
2020-05-01,FIN,actor1,economic_policy_signal,0.0,0.0,2,0.0
2020-05-01,FRA,actor1,direct_economic_action,6.733333333333334,6.4,3,20.200000000000003
2020-05-01,FRA,actor1,economic_policy_action,5.0,5.0,3,15.0
2020-05-01,FRA,actor1,economic_policy_signal,5.2,5.2,1,5.2
2020-05-01,FRA,actor2,direct_economic_action,6.4,6.4,7,44.800000000000004
2020-05-01,FRA,actor2,economic_policy_signal,0.0,0.0,1,0.0
2020-05-01,IRL,actor1,direct_economic_action,7.177777777777779,7.4,9,64.60000000000001
2020-05-01,IRL,actor1,economic_policy_action,5.0,5.0,5,25.0
2020-05-01,IRL,actor1,economic_policy_signal,0.0,0.0,6,0.0
2020-05-01,IRL,actor2,direct_economic_action,7.4,7.4,1,7.4
2020-05-01,IRL,actor2,economic_policy_action,5.0,5.0,3,15.0
2020-05-01,IRL,actor2,economic_policy_signal,0.0,0.0,2,0.0
2020-05-01,ITA,actor1,direct_economic_action,7.15,7.4,4,28.6
2020-05-01,ITA,actor1,economic_policy_action,5.0,5.0,1,5.0
2020-05-01,ITA,actor1,economic_policy_signal,0.0,0.0,4,0.0
2020-05-01,ITA,actor2,direct_economic_action,7.025,7.4,8,56.2
2020-05-01,ITA,actor2,economic_policy_signal,2.6,2.6,2,5.2
2020-05-01,NLD,actor1,direct_economic_action,6.4,6.4,2,12.8
2020-05-01,NLD,actor2,direct_economic_action,6.4,6.4,2,12.8
2020-06-01,DEU,actor1,direct_economic_action,6.5875,6.4,16,105.4
2020-06-01,DEU,actor1,economic_policy_action,5.0,5.0,2,10.0
2020-06-01,DEU,actor1,economic_policy_signal,0.0,0.0,2,0.0
2020-06-01,DEU,actor2,economic_policy_action,5.0,5.0,6,30.0
2020-06-01,DEU,actor2,economic_threat_pressure,-5.8,-5.8,2,-11.6
2020-06-01,ESP,actor1,economic_policy_signal,0.0,0.0,2,0.0
2020-06-01,ESP,actor2,direct_economic_action,7.4,7.4,2,14.8
2020-06-01,ESP,actor2,economic_policy_action,5.0,5.0,1,5.0
2020-06-01,FRA,actor1,direct_economic_action,7.4,7.4,1,7.4
2020-06-01,FRA,actor1,economic_policy_signal,1.7333333333333334,0.0,3,5.2
2020-06-01,FRA,actor2,direct_economic_action,-8.0,-8.0,2,-16.0
2020-06-01,FRA,actor2,economic_policy_signal,1.3,0.0,4,5.2
2020-06-01,IRL,actor1,direct_economic_action,7.4,7.4,4,29.6
2020-06-01,IRL,actor1,economic_policy_signal,0.85,0.0,4,3.4
2020-06-01,IRL,actor2,economic_policy_signal,0.0,0.0,3,0.0
2020-06-01,ITA,actor1,economic_policy_action,5.0,5.0,2,10.0
2020-06-01,ITA,actor1,economic_policy_signal,0.0,0.0,1,0.0
2020-06-01,ITA,actor2,direct_economic_action,6.566666666666667,6.4,6,39.400000000000006
2020-06-01,ITA,actor2,economic_policy_action,5.0,5.0,1,5.0
2020-06-01,ITA,actor2,economic_policy_signal,0.0,0.0,1,0.0
2020-06-01,NLD,actor1,direct_economic_action,7.4,7.4,2,14.8
2020-06-01,PRT,actor1,economic_policy_action,5.0,5.0,4,20.0
2020-06-01,PRT,actor1,economic_policy_signal,0.5666666666666667,0.0,6,3.4
2020-06-01,PRT,actor2,economic_policy_signal,0.0,0.0,1,0.0
2020-07-01,AUT,actor1,direct_economic_action,-8.0,-8.0,2,-16.0
2020-07-01,BEL,actor1,direct_economic_action,-8.0,-8.0,3,-24.0
2020-07-01,BEL,actor2,economic_policy_signal,5.2,5.2,1,5.2
2020-07-01,DEU,actor1,direct_economic_action,6.65,6.4,4,26.6
2020-07-01,DEU,actor1,economic_policy_signal,2.6,2.6,4,10.4
2020-07-01,DEU,actor2,direct_economic_action,6.65,6.4,4,26.6
2020-07-01,DEU,actor2,economic_policy_signal,0.0,0.0,1,0.0
2020-07-01,ESP,actor1,economic_policy_action,5.0,5.0,1,5.0
2020-07-01,ESP,actor2,direct_economic_action,6.542857142857144,6.4,7,45.800000000000004
2020-07-01,ESP,actor2,economic_policy_signal,0.0,0.0,3,0.0
2020-07-01,FIN,actor1,direct_economic_action,6.4,6.4,1,6.4
2020-07-01,FIN,actor1,economic_policy_signal,5.2,5.2,2,10.4
2020-07-01,FIN,actor2,direct_economic_action,6.4,6.4,2,12.8
2020-07-01,FIN,actor2,economic_policy_signal,5.2,5.2,1,5.2
2020-07-01,FRA,actor1,direct_economic_action,6.955555555555556,7.4,9,62.6
2020-07-01,FRA,actor1,economic_policy_signal,1.7333333333333334,0.0,3,5.2
2020-07-01,FRA,actor1,economic_threat_pressure,-5.8,-5.8,4,-23.2
2020-07-01,FRA,actor2,direct_economic_action,7.066666666666667,7.4,3,21.200000000000003
2020-07-01,FRA,actor2,economic_policy_action,5.0,5.0,1,5.0
2020-07-01,FRA,actor2,economic_policy_signal,5.2,5.2,1,5.2
2020-07-01,IRL,actor1,direct_economic_action,5.4750000000000005,7.4,8,43.800000000000004
2020-07-01,IRL,actor1,economic_policy_signal,3.466666666666667,5.2,3,10.4
2020-07-01,IRL,actor2,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2020-07-01,IRL,actor2,economic_policy_signal,2.6,2.6,4,10.4
2020-07-01,ITA,actor1,direct_economic_action,-8.0,-8.0,1,-8.0
2020-07-01,ITA,actor1,economic_policy_action,5.0,5.0,1,5.0
2020-07-01,NLD,actor1,direct_economic_action,7.4,7.4,2,14.8
2020-07-01,NLD,actor1,economic_policy_signal,0.0,0.0,2,0.0
2020-07-01,NLD,actor2,direct_economic_action,7.4,7.4,2,14.8
2020-07-01,NLD,actor2,economic_policy_signal,0.0,0.0,1,0.0
2020-08-01,DEU,actor1,direct_economic_action,6.4,6.4,1,6.4
2020-08-01,DEU,actor1,economic_policy_signal,2.6,2.6,4,10.4
2020-08-01,DEU,actor2,economic_policy_signal,2.6,2.6,4,10.4
2020-08-01,FIN,actor1,direct_economic_action,7.4,7.4,1,7.4
2020-08-01,FRA,actor1,direct_economic_action,7.4,7.4,7,51.800000000000004
2020-08-01,FRA,actor1,economic_policy_signal,0.0,0.0,1,0.0
2020-08-01,FRA,actor2,direct_economic_action,7.15,7.4,4,28.6
2020-08-01,FRA,actor2,economic_policy_signal,0.0,0.0,1,0.0
2020-08-01,IRL,actor1,direct_economic_action,7.4,7.4,2,14.8
2020-08-01,IRL,actor2,direct_economic_action,7.4,7.4,1,7.4
2020-08-01,ITA,actor1,direct_economic_action,7.4,7.4,2,14.8
2020-08-01,ITA,actor2,direct_economic_action,7.4,7.4,1,7.4
2020-08-01,NLD,actor1,economic_policy_signal,3.4,3.4,1,3.4
2020-08-01,PRT,actor1,economic_policy_signal,5.2,5.2,3,15.600000000000001
2020-09-01,DEU,actor1,direct_economic_action,-3.1999999999999997,-8.0,3,-9.6
2020-09-01,DEU,actor1,economic_policy_signal,0.0,0.0,5,0.0
2020-09-01,DEU,actor1,economic_threat_pressure,-5.8,-5.8,1,-5.8
2020-09-01,DEU,actor2,direct_economic_action,-4.4,-8.0,4,-17.6
2020-09-01,DEU,actor2,economic_policy_signal,0.0,0.0,2,0.0
2020-09-01,FIN,actor1,direct_economic_action,6.4,6.4,1,6.4
2020-09-01,FRA,actor1,economic_policy_signal,0.0,0.0,3,0.0
2020-09-01,FRA,actor2,direct_economic_action,7.4,7.4,1,7.4
2020-09-01,FRA,actor2,economic_policy_signal,0.0,0.0,5,0.0
2020-09-01,IRL,actor1,direct_economic_action,7.4,7.4,4,29.6
2020-09-01,IRL,actor1,economic_policy_signal,1.7333333333333334,0.0,3,5.2
2020-09-01,IRL,actor1,economic_threat_pressure,-5.8,-5.8,1,-5.8
2020-09-01,IRL,actor2,direct_economic_action,7.4,7.4,1,7.4
2020-09-01,IRL,actor2,economic_policy_signal,0.0,0.0,2,0.0
2020-09-01,ITA,actor1,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2020-09-01,ITA,actor2,direct_economic_action,6.8,6.4,5,34.0
2020-09-01,ITA,actor2,economic_policy_signal,0.0,0.0,1,0.0
2020-09-01,LUX,actor1,direct_economic_action,7.4,7.4,4,29.6
2020-09-01,NLD,actor1,direct_economic_action,7.4,7.4,4,29.6
2020-09-01,NLD,actor1,economic_policy_signal,5.2,5.2,1,5.2
2020-09-01,NLD,actor2,direct_economic_action,7.4,7.4,1,7.4
2020-10-01,AUT,actor2,direct_economic_action,7.4,7.4,1,7.4
2020-10-01,BEL,actor1,direct_economic_action,6.9,6.9,2,13.8
2020-10-01,ESP,actor1,direct_economic_action,2.8000000000000003,6.4,4,11.200000000000001
2020-10-01,ESP,actor2,direct_economic_action,4.0,6.4,6,24.0
2020-10-01,FRA,actor1,direct_economic_action,7.4,7.4,2,14.8
2020-10-01,IRL,actor1,direct_economic_action,-0.2999999999999998,-0.2999999999999998,2,-0.5999999999999996
2020-10-01,IRL,actor1,economic_policy_action,5.0,5.0,1,5.0
2020-10-01,IRL,actor1,economic_policy_signal,0.0,0.0,1,0.0
2020-10-01,IRL,actor2,direct_economic_action,6.9,6.9,2,13.8
2020-10-01,NLD,actor1,direct_economic_action,6.4,6.4,1,6.4
2020-11-01,AUT,actor2,economic_policy_signal,0.0,0.0,2,0.0
2020-11-01,DEU,actor1,direct_economic_action,2.266666666666667,7.4,6,13.600000000000001
2020-11-01,DEU,actor1,economic_policy_signal,0.4857142857142857,0.0,7,3.4
2020-11-01,ESP,actor1,direct_economic_action,7.4,7.4,2,14.8
2020-11-01,FRA,actor2,economic_policy_signal,0.0,0.0,3,0.0
2020-11-01,IRL,actor1,direct_economic_action,7.4,7.4,1,7.4
2020-11-01,IRL,actor1,economic_policy_signal,5.2,5.2,1,5.2
2020-11-01,ITA,actor2,direct_economic_action,6.4,6.4,5,32.0
2020-11-01,PRT,actor1,economic_policy_signal,1.7,1.7,2,3.4
2020-11-01,PRT,actor2,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2020-12-01,DEU,actor1,direct_economic_action,7.4,7.4,1,7.4
2020-12-01,DEU,actor2,direct_economic_action,7.4,7.4,2,14.8
2020-12-01,DEU,actor2,economic_policy_signal,0.0,0.0,2,0.0
2020-12-01,ESP,actor2,economic_policy_signal,5.2,5.2,1,5.2
2020-12-01,FRA,actor1,direct_economic_action,6.4,6.4,1,6.4
2020-12-01,FRA,actor1,economic_policy_action,5.0,5.0,2,10.0
2020-12-01,FRA,actor1,economic_policy_signal,0.5666666666666667,0.0,6,3.4
2020-12-01,FRA,actor2,economic_policy_action,5.0,5.0,2,10.0
2020-12-01,FRA,actor2,economic_policy_signal,0.0,0.0,1,0.0
2020-12-01,IRL,actor1,direct_economic_action,6.4,6.4,5,32.0
2020-12-01,IRL,actor2,direct_economic_action,7.4,7.4,1,7.4
2020-12-01,ITA,actor1,economic_policy_signal,0.0,0.0,1,0.0
2020-12-01,NLD,actor1,direct_economic_action,7.4,7.4,1,7.4
2020-12-01,NLD,actor1,economic_policy_signal,0.0,0.0,1,0.0
2021-01-01,DEU,actor1,direct_economic_action,6.65,6.4,4,26.6
2021-01-01,DEU,actor1,economic_policy_signal,0.0,0.0,3,0.0
2021-01-01,DEU,actor2,direct_economic_action,7.4,7.4,1,7.4
2021-01-01,DEU,actor2,economic_policy_signal,0.0,0.0,5,0.0
2021-01-01,ESP,actor1,direct_economic_action,7.300000000000001,7.4,4,29.200000000000003
2021-01-01,ESP,actor1,economic_policy_signal,5.2,5.2,1,5.2
2021-01-01,FRA,actor1,direct_economic_action,7.177777777777779,7.4,9,64.60000000000001
2021-01-01,FRA,actor1,economic_policy_action,5.0,5.0,1,5.0
2021-01-01,FRA,actor2,direct_economic_action,7.4,7.4,1,7.4
2021-01-01,IRL,actor1,direct_economic_action,6.9,6.9,2,13.8
2021-01-01,IRL,actor1,economic_policy_action,5.0,5.0,2,10.0
2021-01-01,IRL,actor1,economic_policy_signal,5.2,5.2,1,5.2
2021-01-01,IRL,actor2,direct_economic_action,7.066666666666667,7.4,3,21.200000000000003
2021-01-01,IRL,actor2,economic_policy_action,5.0,5.0,2,10.0
2021-01-01,IRL,actor2,economic_policy_signal,0.0,0.0,2,0.0
2021-01-01,ITA,actor2,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2021-01-01,NLD,actor1,direct_economic_action,6.4,6.4,2,12.8
2021-01-01,NLD,actor2,direct_economic_action,7.4,7.4,1,7.4
